timestamp(ms),acceleration_x(g),acceleration_y(g),acceleration_z(g),roll(rad),pitch(rad),yaw(rad),angular_velocity_x(rad/sec),angular_velocity_y(rad/sec),angular_velocity_z(rad/sec)
1397197831948,0.2008,-0.1955,-0.3010,0.0168,0.0474,2.9100,-0.2077,-0.2077,-0.0245
1397197832048,-0.0181,-0.1104,0.1550,0.0216,0.0278,2.9084,-0.2872,-0.2872,0.0176
1397197832147,-0.1891,-0.1268,0.8523,0.0235,0.0375,2.9053,-0.2554,-0.2554,-0.1422
1397197832247,-0.2135,-0.2109,-0.1655,0.0287,0.0598,2.8977,0.1059,0.1059,0.0651
1397197832346,0.1421,0.1435,0.5138,0.0199,0.0873,2.8972,0.6087,0.6087,-0.0234
1397197832445,-0.4419,-0.4359,-1.3810,-0.0190,0.1482,2.8950,0.5804,0.5804,0.1295
1397197832544,-0.1084,-0.0331,0.3900,0.0082,0.1075,2.8921,-0.2229,-0.2229,0.0196
1397197832644,-0.0406,-0.0659,0.2811,0.0151,0.1070,2.8909,0.1408,0.1408,-0.0102
1397197832743,-0.0671,-0.0015,-0.0294,0.0141,0.1273,2.8889,0.3405,0.3405,-0.0107
1397197832842,-0.0709,0.0900,-0.2393,0.0227,0.1322,2.8890,-0.0261,-0.0261,0.0001
1397197832942,0.0871,-0.1375,0.2906,0.0231,0.1346,2.8875,0.2354,0.2354,0.0011
1397197833041,-0.1678,-0.3210,-0.2935,0.0101,0.1451,2.8887,0.4015,0.4015,0.0277
1397197833140,-0.1054,-0.0111,0.3169,0.0175,0.1156,2.8901,-0.6149,-0.6149,0.0001
1397197833240,-0.1443,-0.0054,0.1210,0.0344,0.1130,2.8904,0.1060,0.1060,0.0177
1397197833339,-0.0562,-0.0249,-0.0956,0.0353,0.1320,2.8915,0.1046,0.1046,0.0051
1397197833439,0.0279,-0.0498,0.0418,0.0087,0.1570,2.8917,0.1551,0.1551,0.0015
1397197833538,-0.0324,0.1567,-0.3870,0.0180,0.1505,2.8919,-0.1318,-0.1318,0.0233
1397197833637,-0.0861,0.1277,-0.0459,0.0338,0.1334,2.8929,-0.2327,-0.2327,-0.0015
1397197833737,0.0105,0.2139,-0.2875,0.0301,0.1291,2.8930,0.0393,0.0393,-0.0081
1397197833836,-0.1014,-0.0642,0.3797,0.0342,0.1310,2.8897,0.1953,0.1953,-0.0281
1397197833935,-0.0786,0.2171,-0.2261,0.0382,0.1295,2.8874,-0.0766,-0.0766,-0.0094
1397197834034,0.0590,-0.0353,0.1719,0.0310,0.1277,2.8860,0.1229,0.1229,-0.0366
1397197834134,0.0535,-0.2158,-0.1990,0.0160,0.1271,2.8852,-0.1384,-0.1384,0.0367
1397197834233,-0.0160,0.0697,0.4754,0.0181,0.1154,2.8825,0.1200,0.1200,-0.0405
1397197834332,-0.0527,-0.0438,-0.4225,0.0139,0.1135,2.8804,0.0111,0.0111,-0.0015
1397197834432,0.0121,-0.0976,-0.0924,-0.0007,0.1183,2.8543,-0.0259,-0.0259,-0.0119
1397197834531,-0.0884,0.1601,-0.3847,0.0070,0.1064,2.8292,0.1078,0.1078,0.0191
1397197834630,0.1222,0.0856,-0.3784,-0.0056,0.1079,2.8187,0.1026,0.1026,-0.0187
1397197834730,-0.1572,0.1079,-0.1814,-0.0053,0.1012,2.8156,-0.1226,-0.1226,0.0127
1397197834829,-0.0308,0.0306,-0.3875,-0.0023,0.0958,2.8154,-0.0962,-0.0962,0.0031
1397197834928,0.0776,-0.0051,0.0722,-0.0099,0.0990,2.8176,-0.2226,-0.2226,0.0109
1397197835028,0.0713,0.0846,-0.3183,-0.0133,0.1118,2.8227,0.2364,0.2364,-0.0292
1397197835127,0.1300,0.0098,-0.4360,-0.0120,0.1147,2.8385,-0.0106,-0.0106,0.0342
1397197835226,0.0057,0.0969,0.2513,-0.0150,0.1203,2.8491,0.0943,0.0943,0.0045
1397197835326,-0.0496,0.1394,-0.2028,-0.0083,0.1169,2.8556,0.0026,0.0026,0.0034
1397197835425,0.0291,-0.0660,-0.4591,-0.0027,0.1110,2.8568,-0.1080,-0.1080,0.0215
1397197835524,0.0211,0.0550,0.1446,-0.0086,0.1063,2.8575,-0.0737,-0.0737,0.0040
1397197835624,0.0232,0.1417,0.4595,-0.0078,0.1051,2.8564,0.0752,0.0752,0.0168
1397197835723,0.0203,-0.0457,-0.3497,-0.0300,0.1175,2.8592,0.1566,0.1566,0.0443
1397197835822,-0.0374,-0.0420,-0.0054,-0.0194,0.1076,2.8638,-0.1972,-0.1972,0.0542
1397197835922,-0.0317,0.1475,-0.0371,-0.0111,0.1029,2.8682,-0.0851,-0.0851,0.0564
1397197836021,0.0403,-0.0246,-0.0130,-0.0034,0.0984,2.8741,0.0089,0.0089,0.0575
1397197836120,0.0237,0.0163,0.3423,0.0051,0.0985,2.8787,0.0960,0.0960,0.0315
1397197836220,0.0538,-0.0437,-0.0156,0.0084,0.1033,2.8827,-0.0920,-0.0920,0.0577
1397197836319,0.1690,-0.0523,-0.0992,-0.0004,0.1035,2.8869,0.0460,0.0460,0.0128
1397197836418,-0.1114,0.0437,-0.0093,0.0033,0.1007,2.8893,0.0193,0.0193,0.0295
1397197836518,0.0845,-0.1049,0.1711,0.0050,0.1064,2.8917,0.1112,0.1112,0.0464
1397197836617,-0.0013,-0.1528,0.6414,-0.0040,0.1105,2.8953,-0.1240,-0.1240,-0.0085
1397197836716,-0.0434,0.2096,-0.2092,0.0087,0.0981,2.8512,0.1627,0.1627,0.0089
1397197836816,0.0457,-0.1375,0.0917,0.0120,0.1154,2.8291,0.1972,0.1972,0.0107
1397197836915,0.0405,-0.0020,0.4210,0.0093,0.1173,2.8147,-0.0235,-0.0235,-0.0040
1397197837015,0.0210,-0.0667,-0.0878,0.0068,0.1190,2.8059,0.0434,0.0434,0.0002
1397197837114,-0.0400,-0.0055,0.5181,0.0053,0.1185,2.7970,-0.0304,-0.0304,-0.0058
1397197837213,0.0337,0.0306,-0.6673,0.0108,0.1345,2.7943,0.1917,0.1917,0.0097
1397197837312,0.0876,0.0358,-0.0281,-0.0054,0.1234,2.7942,-0.4118,-0.4118,-0.0017
1397197837412,0.0217,-0.0320,-0.2396,-0.0086,0.1198,2.7919,0.0540,0.0540,-0.0134
1397197837511,0.0034,-0.0735,-0.2719,-0.0223,0.1207,2.8066,-0.0093,-0.0093,0.0196
1397197837610,-0.0094,-0.0351,0.1653,-0.0333,0.1085,2.8178,-0.0042,-0.0042,0.0009
1397197837710,-0.0009,-0.0608,-0.1862,-0.0373,0.1082,2.8261,0.0485,0.0485,0.0376
1397197837809,0.1264,0.0263,0.0354,-0.0367,0.1128,2.8353,0.0632,0.0632,0.0332
1397197837908,0.0586,0.0708,0.0082,-0.0361,0.1131,2.8450,-0.0465,-0.0465,0.0381
1397197838008,0.0002,-0.0452,0.1237,-0.0315,0.1205,2.8714,0.0912,0.0912,0.0170
1397197838107,-0.0455,-0.0514,-0.0785,-0.0127,0.1431,2.8885,0.1830,0.1830,0.0317
1397197838207,0.0154,-0.0302,0.3791,-0.0112,0.1545,2.9065,0.0763,0.0763,0.0272
1397197838306,0.0647,-0.0310,0.2200,0.0042,0.1414,2.9226,-0.0218,-0.0218,0.0257
1397197838405,-0.0898,0.0305,0.0386,0.0030,0.1439,2.9314,-0.0386,-0.0386,-0.0053
1397197838504,0.0327,-0.0227,0.2697,-0.0027,0.1473,2.9418,0.0642,0.0642,0.0213
1397197838604,-0.0461,-0.0291,0.3083,-0.0037,0.1572,2.9503,0.0057,0.0057,0.0040
1397197838707,-0.1087,-0.0258,0.3259,-0.0060,0.1550,2.9544,0.0168,0.0168,0.0307
1397197838803,-0.0133,-0.0401,-0.2347,-0.0039,0.1525,2.9574,-0.0867,-0.0867,0.0130
1397197838902,0.0563,-0.0396,-0.2510,0.0009,0.1518,2.9606,-0.0233,-0.0233,0.0507
1397197839001,0.0816,0.0157,-0.0979,0.0060,0.1521,2.9635,-0.0264,-0.0264,0.0320
1397197839100,0.0880,-0.0327,-0.1007,0.0106,0.1512,2.9674,-0.0530,-0.0530,0.0464
1397197839200,0.0045,-0.0005,0.1890,0.0122,0.1468,2.9719,0.0296,0.0296,0.0278
1397197839299,0.0247,0.0656,0.1158,0.0167,0.1460,2.9746,0.1082,0.1082,0.0306
1397197839398,-0.0429,0.0907,-0.0688,0.0125,0.1461,2.9782,-0.1019,-0.1019,0.0348
1397197839498,0.0304,-0.0501,-0.1726,0.0151,0.1409,2.9810,0.0068,0.0068,0.0469
1397197839597,0.0442,0.0782,-0.0931,0.0109,0.1392,2.9809,-0.0485,-0.0485,0.0065
1397197839696,0.0587,-0.0751,0.2303,0.0063,0.1465,2.9837,0.1045,0.1045,0.0265
1397197839796,-0.0182,-0.1168,0.3055,0.0020,0.1436,2.9855,-0.0407,-0.0407,0.0096
1397197839895,0.0354,-0.0387,-0.2221,0.0035,0.1438,2.9895,-0.0682,-0.0682,0.0097
1397197839995,0.0951,-0.1051,-0.0190,0.0043,0.1468,2.9971,0.0642,0.0642,0.0094
1397197840094,0.0993,0.1152,-0.1606,0.0049,0.1466,2.9986,-0.0324,-0.0324,0.0141
1397197840193,0.0288,-0.0746,0.3112,0.0034,0.1474,3.0000,0.1054,0.1054,0.0155
1397197840292,0.0002,-0.2147,0.1715,0.0063,0.1516,3.0015,-0.0543,-0.0543,0.0141
1397197840392,0.1264,-0.0976,-0.4077,0.0064,0.1566,3.0025,0.0339,0.0339,0.0187
1397197840491,-0.0120,0.0632,-0.2597,0.0046,0.1583,3.0036,-0.0111,-0.0111,-0.0042
1397197840590,-0.1026,-0.0762,-0.2636,0.0102,0.1660,3.0057,0.0489,0.0489,0.0242
1397197840690,0.1538,0.0763,0.0357,0.0062,0.1611,3.0053,-0.0259,-0.0259,0.0109
1397197840789,-0.0656,-0.0442,0.1996,0.0027,0.1545,3.0056,0.0305,0.0305,0.0082
1397197840888,-0.0367,-0.0241,0.0244,-0.0112,0.1524,3.0072,-0.0340,-0.0340,0.0304
1397197840988,0.0195,0.2368,-0.1768,-0.0152,0.1516,3.0103,-0.0308,-0.0308,0.0241
1397197841087,-0.0322,-0.0538,0.3305,-0.0138,0.1600,3.0132,0.0779,0.0779,0.0267
1397197841186,0.0239,0.0996,-0.1128,-0.0099,0.1614,3.0151,-0.0965,-0.0965,0.0223
1397197841285,0.0340,0.1859,-0.0642,-0.0074,0.1624,3.0163,0.0118,0.0118,0.0220
1397197841385,0.0239,0.1659,-0.2734,-0.0056,0.1666,3.0172,-0.0239,-0.0239,0.0093
1397197841484,0.0228,0.0327,-0.2423,-0.0105,0.1660,3.0030,0.0087,0.0087,0.0211
1397197841584,0.0729,-0.0076,-0.2307,-0.0135,0.1659,2.9874,0.0392,0.0392,0.0118
1397197841683,0.0915,0.0258,-0.3326,-0.0146,0.1666,2.9796,-0.1015,-0.1015,0.0194
1397197841782,-0.0513,-0.0698,-0.2739,-0.0132,0.1671,2.9796,-0.1002,-0.1002,0.0160
1397197841882,-0.0094,-0.0347,0.0238,-0.0112,0.1678,2.9804,-0.0406,-0.0406,0.0033
1397197841981,0.0574,-0.0465,0.2299,-0.0095,0.1686,2.9810,0.1084,0.1084,0.0123
1397197842080,0.0392,-0.1749,-0.0742,-0.0094,0.1716,2.9814,-0.1165,-0.1165,0.0032
1397197842179,0.0780,-0.0233,-0.1508,-0.0098,0.1711,2.9820,-0.0354,-0.0354,0.0157
1397197842279,0.0105,-0.0322,0.3523,-0.0097,0.1747,2.9831,-0.0161,-0.0161,0.0143
1397197842378,0.0778,0.1525,-0.3686,-0.0150,0.1739,2.9841,0.0383,0.0383,-0.0036
1397197842477,0.1412,0.0358,-0.1424,-0.0169,0.1748,2.9842,-0.0611,-0.0611,-0.0063
1397197842577,0.0451,0.2067,0.0018,-0.0194,0.1728,2.9855,-0.0111,-0.0111,0.0229
1397197842676,0.0535,0.0520,-0.0245,-0.0245,0.1679,2.9870,-0.0158,-0.0158,0.0445
1397197842776,0.1303,-0.0171,0.2815,-0.0307,0.1661,2.9888,0.0805,0.0805,-0.0012
1397197842875,0.1018,0.1256,-0.4508,-0.0369,0.1621,2.9903,-0.1452,-0.1452,0.0274
1397197842974,-0.0412,0.0384,0.1365,-0.0465,0.1602,2.9928,0.0044,0.0044,0.0370
1397197843073,0.0071,-0.0903,0.0988,-0.0431,0.1438,2.9944,-0.0327,-0.0327,0.0218
1397197843173,0.0846,0.1492,-0.1481,-0.0333,0.1536,2.9964,-0.1004,-0.1004,-0.0117
1397197843272,0.0239,0.1934,-0.2535,-0.0280,0.1634,2.9988,0.2153,0.2153,0.0218
1397197843371,0.1411,0.0448,-0.2940,-0.0200,0.1622,2.9885,0.0785,0.0785,0.0065
1397197843471,0.0184,0.0428,-0.0532,-0.0257,0.1583,2.9606,0.0707,0.0707,-0.0076
1397197843570,-0.0556,0.0562,-0.1843,-0.0256,0.1570,2.9496,0.0375,0.0375,-0.0199
1397197843669,-0.0343,-0.0230,-0.0389,-0.0261,0.1535,2.9409,-0.0261,-0.0261,0.0425
1397197843769,0.0180,0.2307,-0.0482,-0.0260,0.1537,2.9396,0.0216,0.0216,-0.0166
1397197843868,0.1285,0.1860,-0.0981,-0.0270,0.1529,2.9405,-0.1116,-0.1116,0.0390
1397197843967,-0.0103,0.3437,0.0998,-0.0286,0.1628,2.9405,0.2242,0.2242,-0.0011
1397197844067,0.0840,-0.0188,-0.4401,-0.0329,0.1483,2.9414,-0.2548,-0.2548,-0.0186
1397197844166,0.1345,0.1162,-0.3936,-0.0240,0.1415,2.9387,0.1353,0.1353,-0.0081
1397197844265,0.1206,-0.1009,0.0094,-0.0258,0.1462,2.9387,-0.2137,-0.2137,-0.0064
1397197844365,0.1181,-0.0641,-0.1114,-0.0307,0.1491,2.9388,0.0164,0.0164,0.0090
1397197844464,-0.1166,0.0753,0.3422,-0.0392,0.1466,2.9372,-0.0639,-0.0639,-0.0246
1397197844563,0.1054,0.0077,-0.2725,-0.0363,0.1509,2.9371,0.1001,0.1001,0.0313
1397197844663,-0.0013,-0.0603,-0.0885,-0.0434,0.1515,2.9373,-0.1209,-0.1209,0.0011
1397197844762,-0.0615,0.1431,-0.0815,-0.0221,0.1458,2.9352,0.0197,0.0197,-0.0110
1397197844861,0.3360,-0.1326,-0.1867,-0.0186,0.1495,2.9330,-0.0250,-0.0250,-0.0176
1397197844961,0.0760,-0.1208,0.9992,-0.0246,0.1474,2.9562,-0.0731,-0.0731,-0.0522
1397197845060,-0.1010,-0.1696,0.5937,-0.0361,0.1497,2.9577,0.0290,0.0290,-0.0988
1397197845159,0.0635,-0.1406,0.2955,-0.0410,0.1507,2.9611,0.0146,0.0146,-0.0055
1397197845259,-0.1429,-0.1379,0.1858,-0.0337,0.1535,2.9619,-0.0642,-0.0642,-0.0179
1397197845358,0.0378,-0.1746,0.2018,-0.0609,0.1679,2.9559,0.3399,0.3399,-0.0075
1397197845457,-0.0232,0.0305,-0.0792,-0.0502,0.1654,2.9552,0.1199,0.1199,-0.0147
1397197845557,-0.0748,0.1268,0.0595,-0.0622,0.1755,2.9555,-0.1716,-0.1716,0.0244
1397197845656,-0.0245,-0.0588,0.6821,-0.0465,0.1731,2.9572,0.1504,0.1504,-0.0334
1397197845755,0.1735,-0.1203,-0.4029,-0.0397,0.1826,2.9576,-0.0197,-0.0197,0.0429
1397197845855,0.0185,-0.0719,0.0681,-0.0564,0.1779,2.9589,-0.0988,-0.0988,-0.0249
1397197845954,-0.1149,0.0727,-0.0553,-0.0534,0.1667,2.9553,0.0213,0.0213,0.0143
1397197846054,0.0520,0.0276,0.1021,-0.0460,0.1677,2.9758,-0.0681,-0.0681,0.0096
1397197846153,0.1235,0.1202,0.0129,-0.0521,0.1577,2.9879,-0.0118,-0.0118,-0.0052
1397197846252,-0.0642,0.0234,0.1179,-0.0590,0.1581,2.9933,0.0140,0.0140,-0.0382
1397197846351,0.0188,-0.0609,-0.0495,-0.0708,0.1574,2.9951,-0.1838,-0.1838,0.0025
1397197846451,-0.0163,0.0080,0.1345,-0.0642,0.1478,2.9937,0.0043,0.0043,-0.0118
1397197846550,-0.0395,0.0111,0.1969,-0.0540,0.1506,2.9932,0.0293,0.0293,0.0013
1397197846649,0.0772,0.1092,-0.4323,-0.0414,0.1577,2.9912,0.0790,0.0790,-0.0248
1397197846749,0.1072,0.0494,0.3418,-0.0287,0.1583,2.9801,0.0896,0.0896,0.0178
1397197846848,0.1479,-0.0446,0.2716,-0.0343,0.1595,2.9755,-0.2692,-0.2692,0.0253
1397197846948,0.1126,0.1922,-0.0293,-0.0413,0.1519,2.9688,0.0366,0.0366,0.0212
1397197847047,0.0049,-0.0889,0.0272,-0.0449,0.1483,2.9732,-0.1927,-0.1927,0.0641
1397197847146,0.0100,0.0644,-0.3877,-0.0484,0.1527,2.9783,0.0871,0.0871,0.0475
1397197847246,0.0314,-0.0399,0.1419,-0.0457,0.1489,2.9821,-0.1263,-0.1263,0.0595
1397197847345,0.1597,0.2198,-0.1564,-0.0487,0.1470,2.9873,0.1493,0.1493,0.0554
1397197847444,0.0390,-0.0954,0.0083,-0.0542,0.1583,2.9925,-0.0329,-0.0329,0.0395
1397197847543,-0.0726,0.2187,0.1116,-0.0542,0.1639,2.9971,0.0432,0.0432,0.0520
1397197847643,0.0077,-0.0910,-0.1217,-0.0505,0.1734,3.0029,0.0283,0.0283,0.0404
1397197847742,0.0710,0.1299,-0.0871,-0.0437,0.1720,3.0079,0.1130,0.1130,0.0577
1397197847841,0.1420,-0.1222,-0.1162,-0.0393,0.1721,3.0092,0.0009,0.0009,-0.0121
1397197847941,0.0686,0.0973,-0.0668,-0.0420,0.1572,3.0094,-0.0863,-0.0863,0.0321
1397197848040,0.1480,-0.0228,0.0652,-0.0540,0.1522,3.0077,-0.0560,-0.0560,-0.0326
1397197848139,-0.0244,-0.0100,0.2223,-0.0672,0.1533,3.0082,-0.0771,-0.0771,0.0292
1397197848238,0.0090,0.0516,-0.0865,-0.0635,0.1419,3.0223,-0.1792,-0.1792,0.0024
1397197848338,-0.0070,0.1152,-0.1440,-0.0581,0.1314,3.0307,0.1384,0.1384,-0.0055
1397197848438,0.0556,0.1151,0.2834,-0.0544,0.1426,3.0309,-0.0053,-0.0053,0.0027
1397197848537,0.0218,0.1444,0.1023,-0.0536,0.1435,3.0309,-0.2347,-0.2347,-0.0048
1397197848636,0.1093,0.0761,-0.3217,-0.0577,0.1357,3.0300,0.0228,0.0228,0.0053
1397197848735,0.0356,0.0111,0.0626,-0.0592,0.1240,3.0217,-0.0106,-0.0106,0.0163
1397197848835,-0.0242,0.1571,0.5034,-0.0602,0.1175,3.0203,-0.2656,-0.2656,0.0231
1397197848934,0.0405,0.2638,0.1163,-0.0587,0.1110,3.0229,-0.2081,-0.2081,0.0132
1397197849033,0.0958,-0.1958,-0.1733,-0.0590,0.0839,3.0223,-0.2754,-0.2754,0.0012
1397197849133,0.1374,0.0261,-0.3504,-0.0624,0.0895,3.0229,0.2338,0.2338,0.0066
1397197849232,0.0367,0.0777,-0.7423,-0.0739,0.1001,3.0262,0.0480,0.0480,0.0197
1397197849331,0.0325,-0.0488,0.1814,-0.0675,0.0976,3.0289,-0.0339,-0.0339,0.0221
1397197849431,0.0551,-0.0728,0.0975,-0.0671,0.0996,3.0296,0.0008,0.0008,0.0071
1397197849530,0.0207,0.0135,-0.1326,-0.0680,0.0951,3.0295,0.0508,0.0508,0.0214
1397197849629,0.1108,0.0282,0.5830,-0.0635,0.1206,3.0295,0.3744,0.3744,-0.0033
1397197849729,0.1118,-0.2622,-0.8734,-0.1114,0.1721,3.0384,0.0990,0.0990,0.0616
1397197849828,0.0281,-0.1113,0.1700,-0.0745,0.1205,3.0098,-0.5391,-0.5391,-0.0315
1397197849927,-0.0086,0.2062,0.2445,-0.0676,0.1199,2.9946,0.1114,0.1114,0.0189
1397197850027,0.1197,0.0257,0.1502,-0.0683,0.1306,2.9878,0.0996,0.0996,0.0130
1397197850126,0.0002,-0.1408,0.3634,-0.0779,0.1416,2.9862,-0.1300,-0.1300,0.0053
1397197850225,0.1273,-0.2786,0.0732,-0.0858,0.1308,2.9853,-0.2245,-0.2245,-0.0143
1397197850325,-0.0484,0.0670,-0.1970,-0.0853,0.1281,2.9809,0.0248,0.0248,-0.0817
1397197850424,0.2332,-0.1206,-0.3859,-0.0994,0.1429,2.9793,0.1712,0.1712,-0.0288
1397197850523,-0.0423,-0.1437,-0.2355,-0.1042,0.1451,2.9732,-0.2804,-0.2804,-0.0548
1397197850623,0.1252,0.0043,-0.1773,-0.0977,0.1411,2.9715,0.0653,0.0653,0.0005
1397197850722,-0.1588,0.0845,0.0059,-0.0852,0.1490,2.9756,-0.0325,-0.0325,-0.0116
1397197850821,0.0539,-0.0945,0.6234,-0.0733,0.1530,2.9851,0.0960,0.0960,-0.0048
1397197850921,0.0883,0.1763,-0.2750,-0.0736,0.1598,2.9905,0.0297,0.0297,-0.0135
1397197851020,0.2817,0.1217,-0.5663,-0.0957,0.1579,2.9870,0.1162,0.1162,-0.0271
1397197851119,-0.0579,0.0033,-0.2559,-0.0995,0.1565,2.9837,-0.0763,-0.0763,-0.0001
1397197851218,-0.1671,-0.0255,0.1136,-0.0958,0.1504,2.9819,0.1137,0.1137,-0.0207
1397197851318,-0.0292,0.0007,-0.1594,-0.0791,0.1524,2.9819,-0.1487,-0.1487,-0.0060
1397197851417,0.0035,-0.0194,0.3033,-0.0741,0.1543,2.9813,-0.0238,-0.0238,-0.0051
1397197851517,0.2141,0.2152,-0.0451,-0.0715,0.1558,2.9755,0.0510,0.0510,-0.0832
1397197851616,-0.0286,-0.1887,-0.1052,-0.0782,0.1639,2.9733,-0.1429,-0.1429,-0.0110
1397197851715,-0.0897,0.1534,0.0354,-0.0625,0.1601,2.9684,0.1202,0.1202,-0.0654
1397197851815,0.1253,-0.0445,0.1508,-0.0491,0.1740,2.9662,0.2399,0.2399,0.0077
1397197851914,-0.1245,-0.1069,0.5233,-0.0382,0.1709,2.9643,-0.3331,-0.3331,-0.0156
1397197852013,0.1913,0.3205,0.0494,-0.0357,0.1587,2.9562,-0.0912,-0.0912,-0.0352
1397197852113,0.0666,-0.0269,-0.3656,-0.0487,0.1617,2.9555,0.1646,0.1646,-0.0113
1397197852212,0.1513,0.1052,0.0963,-0.0590,0.1626,2.9516,-0.1348,-0.1348,-0.0078
1397197852311,0.0041,0.1552,-0.3578,-0.0683,0.1552,2.9534,-0.0388,-0.0388,-0.0010
1397197852410,-0.1227,0.1721,0.0777,-0.0581,0.1748,2.9547,0.4699,0.4699,0.0804
1397197852510,0.6104,-0.0606,-0.8265,-0.0948,0.2273,2.9630,0.1058,0.1058,-0.0140
1397197852609,0.0108,0.0670,0.3774,-0.0834,0.2034,2.9639,-0.0138,-0.0138,0.0094
1397197852709,-0.2287,-0.0943,0.8646,-0.0808,0.2036,2.9657,0.3115,0.3115,0.1268
1397197852808,-0.0716,-0.0076,-0.5548,-0.0656,0.2081,2.9743,0.1115,0.1115,0.0977
1397197852907,0.2302,-0.1242,-0.6434,-0.0790,0.2220,2.9854,0.2517,0.2517,0.0435
1397197853007,0.0052,-0.0003,0.4330,-0.0575,0.1793,2.9799,-0.2319,-0.2319,-0.0323
1397197853106,0.0736,0.0266,0.1257,-0.0502,0.1716,2.9672,0.2073,0.2073,0.0756
1397197853205,0.0759,-0.0811,0.1526,-0.0772,0.1918,2.9634,0.4647,0.4647,0.0577
1397197853305,-0.0070,-0.0523,0.4272,-0.0677,0.1773,2.9666,0.0999,0.0999,0.0418
1397197853404,-0.0142,0.1189,0.1232,-0.0537,0.1768,2.9695,0.0854,0.0854,0.0635
1397197853503,0.0131,0.0909,0.5649,-0.0495,0.1900,2.9744,0.0909,0.0909,0.0987
1397197853602,0.2217,0.0995,-1.2904,-0.0836,0.2175,2.9845,-0.4775,-0.4775,0.1138
1397197853702,0.1791,0.2369,-0.5979,-0.0725,0.1942,2.9896,0.0708,0.0708,0.1087
1397197853801,0.0905,0.1233,0.2631,-0.0783,0.1904,2.9989,0.1267,0.1267,0.1042
1397197853900,0.0409,0.0943,0.0056,-0.0784,0.1909,3.0090,-0.2633,-0.2633,0.1218
1397197854000,0.0311,-0.0058,-0.2095,-0.0804,0.1897,3.0210,0.0100,0.0100,0.1070
1397197854099,0.0942,0.0224,-0.1911,-0.0825,0.1872,3.0321,0.0209,0.0209,0.1155
1397197854198,0.0559,0.0772,-0.0193,-0.0760,0.1930,3.0435,0.1545,0.1545,0.1321
1397197854298,0.0447,-0.1368,0.1535,-0.0757,0.2005,3.0575,0.0402,0.0402,0.1311
1397197854397,0.1712,-0.0908,0.5778,-0.0614,0.1986,3.0662,0.0891,0.0891,0.1173
1397197854496,0.0470,-0.0537,-0.0873,-0.0604,0.2010,3.0846,-0.0525,-0.0525,0.1349
1397197854596,0.0487,-0.0157,-0.0390,-0.0532,0.1913,3.1114,-0.2179,-0.2179,0.1255
1397197854695,0.0530,-0.0515,0.0796,-0.0423,0.1866,3.1311,-0.0503,-0.0503,0.1205
1397197854795,0.0583,0.0219,0.0360,-0.0334,0.1824,-3.1406,0.0466,0.0466,0.1101
1397197854894,0.0814,0.0196,0.1254,-0.0277,0.1831,-3.1299,-0.0613,-0.0613,0.1047
1397197854994,-0.0965,-0.1032,0.7307,-0.0219,0.1793,-3.1328,-0.0895,-0.0895,0.1159
1397197855093,0.1603,-0.1754,-0.4070,-0.0190,0.1769,-3.1359,0.1745,0.1745,0.0788
1397197855192,0.1285,-0.1470,-0.5625,-0.0122,0.1884,-3.1341,-0.0086,-0.0086,0.1176
1397197855291,0.1783,0.1123,-0.2371,-0.0058,0.1839,-3.1262,-0.0303,-0.0303,0.0755
1397197855391,0.1653,0.1352,0.3924,-0.0078,0.1709,-3.1109,0.0439,0.0439,0.0747
1397197855490,0.1362,-0.1049,0.0112,-0.0428,0.1863,-3.0993,0.1261,0.1261,0.0750
1397197855589,-0.0306,0.1006,0.8506,-0.0307,0.1662,-3.0905,0.0883,0.0883,0.0638
1397197855689,-0.1025,-0.0623,-0.2530,-0.0232,0.1731,-3.0835,0.2858,0.2858,0.1251
1397197855788,0.0396,-0.1163,0.2121,-0.0278,0.1927,-3.0727,0.3012,0.3012,0.1288
1397197855887,-0.0437,-0.0111,0.5964,-0.0438,0.1956,-3.0622,-0.5017,-0.5017,0.0401
1397197855986,0.0479,-0.1837,-0.1730,-0.0248,0.1840,-3.0581,0.0469,0.0469,0.0516
1397197856086,0.0831,0.0214,0.3887,-0.0288,0.1862,-3.0519,0.1860,0.1860,0.0745
1397197856185,0.1154,-0.2099,-0.6850,-0.0311,0.1968,-3.0444,-0.1296,-0.1296,0.0632
1397197856284,0.1310,0.0704,0.3289,-0.0274,0.1972,-3.0366,-0.1164,-0.1164,0.0750
1397197856384,0.2118,-0.0028,-0.3018,-0.0264,0.1983,-3.0270,0.1037,0.1037,0.1067
1397197856483,0.1194,0.2341,-0.1210,-0.0249,0.1997,-3.0190,-0.0241,-0.0241,0.0755
1397197856583,0.0505,0.0341,0.0179,-0.0258,0.1959,-3.0095,0.1276,0.1276,0.1054
1397197856682,0.1128,0.2540,-0.2433,-0.0221,0.2009,-2.9989,0.0126,0.0126,0.1084
1397197856781,0.0909,-0.0321,-0.0488,-0.0224,0.1995,-2.9859,-0.0966,-0.0966,0.1210
1397197856880,0.1662,0.2230,0.4332,-0.0297,0.1982,-2.9738,-0.0358,-0.0358,0.1379
1397197856980,0.0164,-0.2964,-0.2641,-0.0453,0.2080,-2.9619,-0.0347,-0.0347,0.1324
1397197857079,-0.0841,-0.1180,0.5933,-0.0449,0.2002,-2.9525,-0.0399,-0.0399,0.1101
1397197857178,0.1500,0.0335,-0.0997,-0.0340,0.2032,-2.9418,-0.0302,-0.0302,0.1150
